retailer_id,business_name,owner_name,owner_gender,owner_age,phone_number,email,shop_type,state,urbanization_level,latitude,longitude,years_in_business,months_in_business,num_employees,has_business_registration,mobile_money_pattern,monthly_mobile_money_txns,credit_segment,credit_limit,is_defaulter,onboarding_date,account_status
RTL_003728,Philip's Store,Philip Ojo,Male,44,08144990803,philip.ojo@yahoo.com,Kiosk,Rivers,Peri-Urban,4.357591,6.630288,8,97,1,False,Regular User,16,Fair,211041,False,2024-10-31,Active
RTL_003729,Simon's Ventures,Simon Okafor,Male,42,07032405744,simon.okafor@yahoo.com,Provision Store,Oyo,Urban,8.277468,4.305676,17,208,3,False,Regular User,15,Excellent,601408,False,2025-05-18,Active
RTL_003730,Charity's Store,Charity Nnamani,Female,38,08059986324,charity.nnamani@yahoo.com,Mini Mart,Lagos,Urban,6.534372,3.548417,14,173,3,True,Light User,9,Excellent,746169,False,2024-07-21,Active
RTL_003731,Elizabeth's Shop,Elizabeth Ojo,Male,53,08162791111,elizabeth.ojo@outlook.com,Mini Mart,Ogun,Urban,6.926447,3.466882,19,235,3,True,Heavy User,35,Excellent,574575,False,2025-04-22,Active
RTL_003732,Joseph's Store,Joseph Balogun,Male,55,09078518466,joseph.balogun@outlook.com,Kiosk,Lagos,Rural,6.258472,3.055066,24,297,1,False,Non-User,1,Good,284363,False,2024-11-03,Active
RTL_003733,Angela's Ventures,Angela Uche,Female,33,08035932135,angela.uche@outlook.com,Provision Store,Lagos,Urban,6.173483,3.839013,13,164,1,True,Non-User,0,Excellent,526427,False,2025-06-14,Active
RTL_003734,Juliet's Provisions,Juliet Ojo,Female,46,08068307348,juliet.ojo@gmail.com,Provision Store,Lagos,Rural,6.124654,3.727094,13,161,3,False,Heavy User,32,Fair,276047,False,2024-08-06,Active
RTL_003735,Ruth's Store,Ruth Eze,Male,26,09072264259,ruth.eze@yahoo.com,Mini Mart,Delta,Urban,5.731652,6.011874,1,19,2,True,Regular User,17,Fair,176991,False,2025-06-08,Active
RTL_003736,Mark's Shop,Mark Eze,Male,62,08035548298,mark.eze@yahoo.com,Provision Store,Oyo,Peri-Urban,7.466656,3.599242,22,275,1,False,Light User,9,Excellent,631649,False,2025-04-14,Active
RTL_003737,Comfort's Ventures,Comfort Abiola,Male,59,09051921474,comfort.abiola@outlook.com,Kiosk,Kaduna,Rural,10.907965,7.52339,7,86,1,False,Regular User,19,Good,473973,False,2025-03-28,Active
RTL_003738,Cornelius's Ventures,Cornelius Olawale,Female,61,08147460429,cornelius.olawale@gmail.com,Superette,Lagos,Urban,6.096525,3.019589,19,229,3,True,Light User,9,Fair,241686,False,2024-12-27,Active
RTL_003739,Juliet's Provisions,Juliet Ekwueme,Male,47,08067847214,juliet.ekwueme@yahoo.com,Provision Store,Lagos,Urban,6.149948,3.619483,16,193,1,True,Light User,5,High Risk,81765,False,2024-11-25,Active
RTL_003740,Elizabeth's Store,Elizabeth Ojo,Female,51,07062758045,elizabeth.ojo@gmail.com,Provision Store,Lagos,Peri-Urban,6.770515,3.280148,6,77,3,True,Non-User,0,High Risk,64967,False,2025-03-05,Active
RTL_003741,James's Ventures,James Ibrahim,Female,54,09052676988,james.ibrahim@outlook.com,Market Stall,Oyo,Peri-Urban,7.789211,4.087753,17,209,1,False,Non-User,0,Fair,154798,False,2025-04-13,Active
RTL_003742,Mary's Ventures,Mary Ibrahim,Female,31,07069887754,mary.ibrahim@yahoo.com,Kiosk,Ogun,Peri-Urban,6.812061,3.168268,9,110,2,True,Light User,7,Fair,220908,False,2024-08-07,Active
RTL_003743,Blessing's Mart,Blessing Nnamani,Male,62,08034741340,blessing.nnamani@gmail.com,Kiosk,Oyo,Urban,7.667783,4.113694,4,58,2,True,Non-User,1,Good,469279,False,2025-06-15,Active
RTL_003744,Blessing's Ventures,Blessing Ojo,Female,55,09072936059,blessing.ojo@yahoo.com,Provision Store,Lagos,Peri-Urban,6.980639,3.869102,5,61,3,False,Light User,9,Fair,303822,False,2024-08-30,Active
RTL_003745,Blessing's Shop,Blessing Okonkwo,Male,37,08117519346,blessing.okonkwo@gmail.com,Mini Mart,Lagos,Urban,6.351582,3.83943,15,180,3,True,Heavy User,33,Good,272627,False,2025-06-23,Active
RTL_003746,Sarah's Ventures,Sarah Olawale,Male,55,08050124844,sarah.olawale@yahoo.com,Kiosk,Lagos,Urban,6.182538,2.951873,2,28,2,False,Heavy User,23,Excellent,516250,False,2025-05-28,Active
RTL_003747,Faith's Ventures,Faith Uche,Female,34,08136561156,faith.uche@outlook.com,Mini Mart,Rivers,Rural,5.241812,7.207099,10,123,3,False,Light User,3,Good,371495,False,2025-04-24,Active
RTL_003748,Ruth's Provisions,Ruth Ibrahim,Female,32,08102307065,ruth.ibrahim@outlook.com,Market Stall,Edo,Rural,5.838422,5.274248,6,82,1,False,Light User,7,Excellent,580250,False,2024-07-19,Active
RTL_003749,James's Mart,James Oyekan,Male,40,08030531602,james.oyekan@outlook.com,Kiosk,Ogun,Rural,6.63678,3.197406,11,132,1,False,Heavy User,33,Fair,255808,False,2024-08-02,Active
RTL_003750,Samuel's Shop,Samuel Adetokunbo,Male,27,07064330372,samuel.adetokunbo@outlook.com,Provision Store,Lagos,Peri-Urban,6.73777,3.63662,7,89,1,False,Non-User,1,Excellent,690066,False,2025-06-10,Active
RTL_003751,Victoria's Provisions,Victoria Okonkwo,Female,60,08068624475,victoria.okonkwo@yahoo.com,Superette,FCT,Urban,9.165273,7.864944,23,282,4,True,Regular User,16,Good,445780,False,2025-03-01,Active
RTL_003752,Agnes's Shop,Agnes Ekwueme,Male,29,09051121380,agnes.ekwueme@yahoo.com,Kiosk,Anambra,Rural,6.237561,6.624683,9,116,2,False,Non-User,0,Good,250475,False,2024-10-02,Active
RTL_003753,Michael's Ventures,Michael Adeyemi,Male,30,09052878066,michael.adeyemi@gmail.com,Kiosk,Lagos,Peri-Urban,6.800991,2.914062,3,37,1,False,Regular User,18,Excellent,460339,False,2024-10-19,Active
RTL_003754,Joseph's Mart,Joseph Ogunleye,Female,49,08114598586,joseph.ogunleye@yahoo.com,Kiosk,Kano,Peri-Urban,11.647498,8.544223,16,202,1,False,Non-User,1,Fair,310335,False,2025-05-26,Active
RTL_003755,Simon's Shop,Simon Obasanjo,Female,59,08166541802,simon.obasanjo@outlook.com,Market Stall,Oyo,Urban,7.815009,4.151344,22,268,1,True,Light User,9,Excellent,503873,False,2025-01-03,Active
RTL_003756,Grace's Ventures,Grace Adeyemi,Female,36,08078252128,grace.adeyemi@outlook.com,Kiosk,Rivers,Peri-Urban,4.940837,7.214757,16,198,1,False,Regular User,12,Excellent,668871,False,2024-11-24,Active
RTL_003757,Ruth's Ventures,Ruth Ibrahim,Male,26,07036905946,ruth.ibrahim@outlook.com,Provision Store,FCT,Urban,9.494981,7.677526,6,74,2,True,Heavy User,39,Excellent,713947,False,2025-02-22,Active
RTL_003758,Andrew's Ventures,Andrew Ibrahim,Female,43,08034288284,andrew.ibrahim@yahoo.com,Kiosk,Lagos,Urban,6.938927,3.742396,12,144,1,True,Light User,3,Fair,215921,False,2025-06-19,Active
RTL_003759,Comfort's Store,Comfort Oshodi,Female,51,08162031329,comfort.oshodi@outlook.com,Market Stall,Lagos,Urban,6.365959,3.399159,14,178,1,True,Heavy User,35,Excellent,643484,False,2024-09-14,Active
RTL_003760,Stephen's Ventures,Stephen Eze,Female,56,09057123203,stephen.eze@yahoo.com,Kiosk,Lagos,Peri-Urban,6.371538,3.364842,2,33,2,False,Heavy User,38,Fair,304671,False,2025-03-05,Active
RTL_003761,Cornelius's Provisions,Cornelius Okonkwo,Male,27,08036427786,cornelius.okonkwo@gmail.com,Provision Store,Lagos,Rural,6.857215,3.676176,7,87,2,True,Non-User,0,Good,393020,False,2024-11-22,Active
RTL_003762,Faith's Provisions,Faith Abiola,Female,38,08035272876,faith.abiola@gmail.com,Superette,Anambra,Urban,5.910043,6.69251,4,50,5,False,Heavy User,29,High Risk,40731,False,2024-09-05,Active
RTL_003763,David's Shop,David Okonkwo,Male,27,08100877834,david.okonkwo@yahoo.com,Mini Mart,Others,Urban,8.913509,8.307424,7,91,4,False,Heavy User,30,Moderate Risk,80135,False,2025-03-23,Active
RTL_003764,Angela's Store,Angela Chukwu,Male,45,08110628334,angela.chukwu@outlook.com,Provision Store,Kano,Rural,11.910814,8.305735,19,237,3,False,Light User,8,Good,415024,False,2024-11-15,Active
RTL_003765,Benjamin's Mart,Benjamin Abiola,Female,22,09055735623,benjamin.abiola@outlook.com,Provision Store,Lagos,Urban,6.932715,3.297161,2,31,1,True,Heavy User,28,Fair,163558,False,2024-12-30,Active
RTL_003766,Charity's Shop,Charity Okonkwo,Male,23,09057700453,charity.okonkwo@yahoo.com,Kiosk,Lagos,Urban,6.281389,3.800601,3,37,1,True,Non-User,0,Excellent,452864,False,2024-08-02,Active
RTL_003767,Victoria's Ventures,Victoria Adeyemi,Female,32,08169730273,victoria.adeyemi@outlook.com,Provision Store,Kano,Rural,11.911353,8.233506,3,43,3,True,Regular User,17,Excellent,700078,False,2025-06-20,Active
RTL_003768,Cornelius's Shop,Cornelius Adetokunbo,Male,62,08108570424,cornelius.adetokunbo@gmail.com,Provision Store,Kano,Rural,11.927987,8.538782,15,190,3,True,Regular User,18,Excellent,403162,False,2024-11-06,Active
RTL_003769,Joshua's Shop,Joshua Okafor,Female,22,08165546893,joshua.okafor@outlook.com,Kiosk,Lagos,Peri-Urban,6.507287,3.64386,2,29,1,True,Light User,9,Fair,226861,False,2025-02-18,Active
RTL_003770,Faith's Provisions,Faith Ekwueme,Female,50,09077041167,faith.ekwueme@outlook.com,Provision Store,Lagos,Peri-Urban,6.872591,3.596804,8,102,1,False,Regular User,18,Moderate Risk,120924,False,2025-04-18,Active
RTL_003771,Deborah's Ventures,Deborah Eze,Male,56,09051596467,deborah.eze@gmail.com,Market Stall,Lagos,Peri-Urban,6.462511,3.305373,16,199,2,False,Heavy User,25,Fair,184561,False,2024-10-17,Active
RTL_003772,Joshua's Ventures,Joshua Eze,Female,37,07035690448,joshua.eze@outlook.com,Kiosk,Edo,Urban,6.296937,5.714554,15,183,1,True,Regular User,14,Fair,347359,False,2024-07-13,Active
RTL_003773,Gabriel's Mart,Gabriel Ibrahim,Female,32,08116733229,gabriel.ibrahim@gmail.com,Kiosk,Oyo,Urban,8.056605,3.544477,2,26,1,True,Non-User,1,Good,449533,False,2025-04-19,Active
RTL_003774,Charity's Shop,Charity Oshodi,Female,28,08148955877,charity.oshodi@gmail.com,Provision Store,Lagos,Urban,6.327635,3.876385,2,26,1,True,Heavy User,26,Excellent,557283,False,2024-12-16,Active
RTL_003775,Simon's Store,Simon Chukwu,Female,24,08076239459,simon.chukwu@outlook.com,Mini Mart,Kano,Urban,11.758035,8.515401,4,49,4,True,Regular User,15,Fair,226797,False,2024-09-17,Active
RTL_003776,Patience's Mart,Patience Balogun,Female,33,08106407608,patience.balogun@outlook.com,Provision Store,Ogun,Peri-Urban,6.88021,3.670647,4,56,2,True,Regular User,13,Excellent,543511,False,2025-01-27,Active
RTL_003777,Elizabeth's Mart,Elizabeth Chukwu,Male,28,08130120339,elizabeth.chukwu@outlook.com,Superette,Rivers,Peri-Urban,5.291165,6.955945,8,97,2,False,Light User,4,Excellent,435608,False,2025-03-05,Active
RTL_003778,Sarah's Store,Sarah Ojo,Female,59,08111387162,sarah.ojo@outlook.com,Provision Store,Rivers,Urban,4.495855,7.323159,21,257,1,True,Regular User,10,Good,357960,False,2025-02-24,Active
RTL_003779,Emmanuel's Shop,Emmanuel Uche,Female,39,08135689058,emmanuel.uche@gmail.com,Provision Store,Lagos,Urban,6.893247,3.698089,2,28,2,False,Heavy User,23,Fair,163326,False,2025-05-11,Active
RTL_003780,Daniel's Store,Daniel Obasanjo,Female,48,08030153374,daniel.obasanjo@gmail.com,Kiosk,Anambra,Rural,5.787042,6.90662,24,293,1,False,Regular User,11,Good,448666,False,2024-12-27,Active
RTL_003781,John's Mart,John Obasanjo,Male,37,07037027728,john.obasanjo@yahoo.com,Kiosk,Lagos,Peri-Urban,6.907169,3.47044,17,207,1,False,Regular User,10,Good,485535,False,2025-03-14,Active
RTL_003782,Peter's Store,Peter Oyekan,Female,61,08166596957,peter.oyekan@outlook.com,Provision Store,Lagos,Urban,6.671273,3.072121,17,212,3,False,Regular User,18,Fair,280892,False,2025-02-11,Active
RTL_003783,Peter's Ventures,Peter Nnamani,Female,52,08074575959,peter.nnamani@outlook.com,Mini Mart,Lagos,Rural,6.875505,3.861734,23,281,3,False,Regular User,10,Excellent,495764,False,2024-10-25,Active
RTL_003784,Blessing's Mart,Blessing Ekwueme,Female,43,08160553629,blessing.ekwueme@outlook.com,Market Stall,Lagos,Peri-Urban,6.476007,3.777434,5,71,1,False,Regular User,14,Good,254171,False,2024-07-18,Active
RTL_003785,John's Store,John Obi,Female,48,07061485418,john.obi@gmail.com,Provision Store,FCT,Urban,9.319407,7.069711,4,55,1,True,Heavy User,36,Good,394774,False,2025-02-14,Active
RTL_003786,Gloria's Ventures,Gloria Ibrahim,Female,28,08162525207,gloria.ibrahim@outlook.com,Kiosk,FCT,Peri-Urban,9.24887,7.791266,8,97,1,False,Regular User,16,Fair,174421,False,2024-08-16,Active
RTL_003787,Joy's Ventures,Joy Ibrahim,Female,26,08078216511,joy.ibrahim@outlook.com,Kiosk,Lagos,Urban,6.807546,3.376425,1,22,2,True,Non-User,0,Excellent,499221,False,2024-12-09,Active
RTL_003788,Gloria's Shop,Gloria Olawale,Female,42,08064574452,gloria.olawale@gmail.com,Kiosk,Ogun,Urban,6.966302,3.683312,3,43,2,True,Light User,8,Good,428350,False,2025-05-11,Active
RTL_003789,Paul's Shop,Paul Nnamani,Female,46,08032769473,paul.nnamani@gmail.com,Provision Store,Lagos,Urban,6.867651,3.596544,4,56,3,True,Regular User,16,Fair,170655,False,2025-06-18,Active
RTL_003790,Blessing's Ventures,Blessing Eze,Female,45,08118240353,blessing.eze@gmail.com,Kiosk,Oyo,Rural,7.92442,3.525969,2,32,2,True,Light User,9,Excellent,535699,False,2025-06-26,Active
RTL_003791,Cornelius's Store,Cornelius Adetokunbo,Female,32,08152440293,cornelius.adetokunbo@yahoo.com,Provision Store,Kaduna,Urban,10.616299,7.455694,6,77,1,True,Regular User,19,Excellent,730640,False,2025-01-04,Active
RTL_003792,Charity's Shop,Charity Adetokunbo,Female,63,08140941218,charity.adetokunbo@gmail.com,Kiosk,Rivers,Urban,4.819753,7.292633,18,218,2,True,Heavy User,33,Excellent,505151,False,2025-04-07,Active
RTL_003793,Angela's Mart,Angela Obi,Male,58,08112579599,angela.obi@gmail.com,Kiosk,Others,Rural,8.73102,8.832717,19,232,1,True,Heavy User,28,Excellent,404462,False,2024-09-23,Active
RTL_003794,James's Store,James Ogunleye,Male,40,08147941232,james.ogunleye@yahoo.com,Provision Store,Ogun,Peri-Urban,6.792984,3.478236,6,78,1,False,Non-User,1,Good,376048,False,2025-05-23,Active
RTL_003795,Ruth's Mart,Ruth Oyekan,Male,23,07030189113,ruth.oyekan@yahoo.com,Kiosk,FCT,Urban,9.328065,7.6172,3,39,2,False,Heavy User,21,Good,396519,False,2024-08-07,Active
RTL_003796,David's Shop,David Adeyemi,Male,45,08148571339,david.adeyemi@outlook.com,Provision Store,Kano,Rural,12.445628,8.706062,3,43,1,False,Regular User,16,Excellent,431819,False,2024-08-16,Active
RTL_003797,Gabriel's Ventures,Gabriel Okafor,Male,59,07032768612,gabriel.okafor@yahoo.com,Provision Store,Rivers,Peri-Urban,4.814561,7.507724,5,62,1,True,Heavy User,34,Good,332587,False,2025-05-27,Active
RTL_003798,Joseph's Shop,Joseph Oshodi,Male,35,08142112029,joseph.oshodi@gmail.com,Provision Store,Rivers,Peri-Urban,4.412869,6.945417,15,184,3,False,Regular User,15,Moderate Risk,171853,False,2024-10-07,Active
RTL_003799,Mary's Shop,Mary Okafor,Female,64,08031301494,mary.okafor@outlook.com,Market Stall,Ogun,Urban,7.033587,3.318672,4,54,1,True,Regular User,15,Fair,165521,False,2024-11-19,Active
RTL_003800,Joseph's Store,Joseph Obi,Female,48,08109890888,joseph.obi@outlook.com,Provision Store,Lagos,Rural,6.027629,3.0976,12,145,1,False,Heavy User,25,Moderate Risk,142892,False,2025-02-19,Active
RTL_003801,Sarah's Store,Sarah Olawale,Female,59,08056645231,sarah.olawale@outlook.com,Market Stall,Others,Rural,9.563681,8.561943,6,80,1,False,Heavy User,36,Excellent,684050,False,2024-10-05,Active
RTL_003802,Faith's Store,Faith Balogun,Female,41,08079908213,faith.balogun@gmail.com,Mini Mart,FCT,Peri-Urban,8.924847,7.05667,19,231,3,True,Regular User,10,Excellent,501511,False,2025-02-02,Active
RTL_003803,Peter's Mart,Peter Olawale,Male,49,07038317236,peter.olawale@outlook.com,Kiosk,Lagos,Urban,6.344755,3.425501,20,247,1,True,Heavy User,25,Good,429037,False,2025-05-23,Active
RTL_003804,Patience's Provisions,Patience Oyekan,Female,61,07060417103,patience.oyekan@outlook.com,Provision Store,Anambra,Urban,6.33469,7.405049,12,152,1,False,Regular User,10,Good,294575,False,2025-04-07,Active
RTL_003805,Joshua's Ventures,Joshua Ogunleye,Female,23,09079191874,joshua.ogunleye@gmail.com,Mini Mart,Rivers,Urban,4.431484,7.266743,3,45,4,False,Light User,9,Fair,269386,False,2025-01-24,Active
RTL_003806,Esther's Mart,Esther Adetokunbo,Female,27,09050133203,esther.adetokunbo@yahoo.com,Superette,Lagos,Urban,6.202345,3.121426,7,92,4,False,Light User,7,Fair,320538,False,2025-04-06,Active
RTL_003807,Juliet's Mart,Juliet Akinwale,Male,27,08055607148,juliet.akinwale@yahoo.com,Mini Mart,Lagos,Urban,7.023874,3.000567,6,82,3,True,Non-User,1,Good,366962,False,2025-01-04,Active
RTL_003808,Philip's Provisions,Philip Balogun,Female,30,08160775257,philip.balogun@gmail.com,Mini Mart,Lagos,Urban,6.8447,3.629016,10,124,3,True,Regular User,17,Good,328054,False,2025-01-02,Active
RTL_003809,Esther's Shop,Esther Uche,Male,49,08066316037,esther.uche@outlook.com,Kiosk,Kano,Rural,11.927653,8.944992,10,121,2,False,Light User,7,Excellent,561439,False,2025-03-13,Active
RTL_003810,Philip's Ventures,Philip Obi,Male,42,08111105703,philip.obi@outlook.com,Provision Store,Oyo,Urban,7.663023,3.445032,17,205,2,False,Light User,5,High Risk,24294,False,2025-02-11,Active
RTL_003811,Agnes's Ventures,Agnes Abiola,Male,60,07033066700,agnes.abiola@yahoo.com,Provision Store,Ogun,Urban,6.432628,3.162975,11,140,1,True,Heavy User,22,Good,298353,False,2024-12-18,Active
RTL_003812,Ruth's Ventures,Ruth Okonkwo,Female,64,08054696693,ruth.okonkwo@outlook.com,Mini Mart,Ogun,Peri-Urban,7.187701,3.447677,14,172,3,False,Heavy User,30,Fair,199875,False,2025-01-31,Active
RTL_003813,Andrew's Shop,Andrew Adeyemi,Male,37,08153370071,andrew.adeyemi@outlook.com,Provision Store,Kano,Urban,12.387588,8.745455,10,131,2,True,Regular User,19,Excellent,710197,False,2025-04-09,Active
RTL_003814,John's Mart,John Nnamani,Male,43,08030097140,john.nnamani@outlook.com,Superette,Lagos,Urban,6.696253,3.48442,5,69,3,False,Regular User,17,Good,341678,False,2024-08-06,Active
RTL_003815,Juliet's Provisions,Juliet Akinwale,Female,59,08133234306,juliet.akinwale@yahoo.com,Provision Store,Rivers,Urban,4.654927,7.489021,18,226,3,True,Regular User,16,Excellent,617422,False,2025-04-15,Active
RTL_003816,Grace's Ventures,Grace Obi,Female,29,08157448883,grace.obi@outlook.com,Provision Store,Lagos,Rural,6.810492,3.321656,9,114,1,False,Heavy User,34,Good,473657,False,2025-03-04,Active
RTL_003817,Philip's Shop,Philip Abiola,Female,37,08137590972,philip.abiola@gmail.com,Provision Store,Kano,Peri-Urban,11.579628,8.149043,7,90,3,False,Regular User,14,Good,495388,False,2025-05-12,Active
RTL_003818,Gloria's Ventures,Gloria Nnamani,Female,59,09055825854,gloria.nnamani@yahoo.com,Provision Store,Lagos,Peri-Urban,6.914173,3.740166,11,137,3,False,Regular User,17,Excellent,547538,False,2024-07-13,Active
RTL_003819,Faith's Mart,Faith Akinwale,Female,34,09051391960,faith.akinwale@gmail.com,Mini Mart,Lagos,Urban,6.438026,3.246125,14,179,4,False,Light User,9,Good,391525,False,2024-09-26,Active
RTL_003820,David's Mart,David Ekwueme,Female,46,08032367883,david.ekwueme@outlook.com,Kiosk,Ogun,Urban,7.17704,3.129265,14,170,1,True,Regular User,19,Good,378732,False,2025-04-16,Active
RTL_003821,Elizabeth's Provisions,Elizabeth Olawale,Female,45,08136932380,elizabeth.olawale@gmail.com,Market Stall,Rivers,Urban,4.824321,6.861548,10,131,2,False,Regular User,13,Excellent,478272,False,2025-05-06,Active
RTL_003822,James's Mart,James Ibrahim,Male,53,08113647584,james.ibrahim@yahoo.com,Provision Store,Others,Peri-Urban,8.900094,8.73541,8,105,1,False,Light User,9,Good,391143,False,2024-09-18,Active
RTL_003823,Joseph's Provisions,Joseph Chukwu,Female,53,09074867416,joseph.chukwu@gmail.com,Kiosk,Edo,Peri-Urban,5.973741,5.505551,24,290,1,True,Heavy User,39,Excellent,601490,False,2025-03-03,Active
RTL_003824,Stephen's Provisions,Stephen Adeyemi,Female,56,08151206317,stephen.adeyemi@yahoo.com,Kiosk,Rivers,Rural,4.762542,6.739182,3,44,1,False,Heavy User,26,Excellent,625372,False,2024-11-27,Active
RTL_003825,Emmanuel's Mart,Emmanuel Okafor,Female,34,09072977601,emmanuel.okafor@yahoo.com,Kiosk,Lagos,Rural,6.095481,3.078073,11,143,2,True,Light User,7,Fair,300125,False,2024-08-19,Active
RTL_003826,Mark's Mart,Mark Adetokunbo,Female,28,08034081144,mark.adetokunbo@gmail.com,Kiosk,Rivers,Peri-Urban,4.702027,7.51103,1,21,1,False,Light User,9,Fair,347792,False,2025-07-02,Active
RTL_003827,David's Mart,David Obi,Male,48,07062814361,david.obi@gmail.com,Kiosk,Lagos,Urban,6.274212,3.851255,15,189,1,True,Light User,3,Fair,208252,False,2024-08-09,Active
RTL_003828,David's Provisions,David Akinwale,Female,62,08036114603,david.akinwale@yahoo.com,Provision Store,Kano,Urban,11.539926,8.955348,2,33,3,True,Regular User,11,Good,480768,False,2025-02-14,Active
RTL_003829,Agnes's Store,Agnes Oyekan,Female,22,08068926055,agnes.oyekan@yahoo.com,Mini Mart,Ogun,Peri-Urban,6.607942,3.260397,2,32,2,False,Heavy User,34,Good,284747,False,2025-05-25,Active
RTL_003830,Victoria's Mart,Victoria Oyekan,Female,32,07035426836,victoria.oyekan@outlook.com,Kiosk,Rivers,Urban,5.017508,7.342655,6,75,2,False,Light User,9,Good,450440,False,2025-06-10,Active
RTL_003831,Peace's Mart,Peace Chukwu,Male,62,09073771403,peace.chukwu@yahoo.com,Kiosk,Kano,Peri-Urban,11.592095,8.358334,3,43,1,False,Light User,8,Good,263578,False,2025-05-13,Active
RTL_003832,Mark's Mart,Mark Okonkwo,Male,57,08075459566,mark.okonkwo@gmail.com,Market Stall,Lagos,Peri-Urban,6.441772,3.682128,4,53,1,False,Regular User,15,Excellent,706357,False,2025-04-26,Active
